id,name,city,country,IATA,ICAO,latitude,longitude,altitude,timezone,timezone_name,type,source
3018,Nha Trang Air Base,Nhatrang,Vietnam,NHA,VVNT,12.2275,109.192001,20,7,Asia/Saigon,airport,OurAirports
3019,Phu Bai Airport,Hue,Vietnam,HUI,VVPB,16.4015007,107.7030029,48,7,Asia/Saigon,airport,OurAirports
3020,Phu Quoc International Airport,Phuquoc,Vietnam,PQC,VVPQ,10.1698,103.9931,37,7,Asia/Saigon,airport,OurAirports
3021,Tan Son Nhat International Airport,Ho Chi Minh City,Vietnam,SGN,VVTS,10.81879997,106.6520004,33,7,Asia/Saigon,airport,OurAirports
3022,Ann Airport,Ann,Burma,VBA,VYAN,19.769199,94.0261,74,6.5,Asia/Rangoon,airport,OurAirports
3023,Anisakan Airport,Anisakan,Burma,\N,VYAS,21.95540047,96.40609741,3000,6.5,Asia/Rangoon,airport,OurAirports
3024,Bagan Airport,Bagan,Burma,NYU,VYBG,21.17880058,94.93019867,312,6.5,Asia/Rangoon,airport,OurAirports
3025,Heho Airport,Heho,Burma,HEH,VYHH,20.74699974,96.79199982,3858,6.5,Asia/Rangoon,airport,OurAirports
3026,Hommalinn Airport,Hommalin,Burma,HOX,VYHL,24.89959908,94.91400146,534,6.5,Asia/Rangoon,airport,OurAirports
3027,Kengtung Airport,Kengtung,Burma,KET,VYKG,21.3015995,99.63600159,2798,6.5,Asia/Rangoon,airport,OurAirports
3028,Kyaukpyu Airport,Kyaukpyu,Burma,KYP,VYKP,19.42639923,93.53479767,20,6.5,Asia/Rangoon,airport,OurAirports
3029,Lashio Airport,Lashio,Burma,LSH,VYLS,22.97789955,97.75219727,2450,6.5,Asia/Rangoon,airport,OurAirports
3030,Lanywa Airport,Lanywa,Burma,\N,VYLY,20.94039917,94.82260132,175,6.5,Asia/Rangoon,airport,OurAirports
3031,Mandalay International Airport,Mandalay,Burma,MDL,VYMD,21.70219994,95.97789764,300,6.5,Asia/Rangoon,airport,OurAirports
3032,Myeik Airport,Myeik,Burma,MGZ,VYME,12.43980026,98.62149811,75,6.5,Asia/Rangoon,airport,OurAirports
3033,Myitkyina Airport,Myitkyina,Burma,MYT,VYMK,25.38360023,97.35189819,475,6.5,Asia/Rangoon,airport,OurAirports
3034,Momeik Airport,Momeik,Burma,MOE,VYMO,23.09250069,96.64530182,600,6.5,Asia/Rangoon,airport,OurAirports
3035,Mong Hsat Airport,Mong Hsat,Burma,MOG,VYMS,20.51679993,99.25679779,1875,6.5,Asia/Rangoon,airport,OurAirports
3036,Nampong Air Base,Nampong,Burma,\N,VYNP,25.35440063,97.29519653,459,6.5,Asia/Rangoon,airport,OurAirports
3037,Namsang Airport,Namsang,Burma,NMS,VYNS,20.89049911,97.73590088,3100,6.5,Asia/Rangoon,airport,OurAirports
3038,Hpa-N Airport,Hpa-an,Burma,PAA,VYPA,16.89369965,97.67459869,150,6.5,Asia/Rangoon,airport,OurAirports
3039,Putao Airport,Putao,Burma,PBU,VYPT,27.32990074,97.42630005,1500,6.5,Asia/Rangoon,airport,OurAirports
3040,Pyay Airport,Pyay,Burma,PRU,VYPY,18.82449913,95.26599884,120,6.5,Asia/Rangoon,airport,OurAirports
3041,Shante Air Base,Shante,Burma,\N,VYST,20.94169998,95.91449738,630,6.5,Asia/Rangoon,airport,OurAirports
3042,Sittwe Airport,Sittwe,Burma,AKY,VYSW,20.13269997,92.87259674,27,6.5,Asia/Rangoon,airport,OurAirports
3043,Thandwe Airport,Thandwe,Burma,SNW,VYTD,18.46069908,94.30010223,20,6.5,Asia/Rangoon,airport,OurAirports
3044,Tachileik Airport,Tachilek,Burma,THL,VYTL,20.48380089,99.93540192,1280,6.5,Asia/Rangoon,airport,OurAirports
3045,Taungoo Airport,Taungoo,Burma,\N,VYTO,19.03129959,96.40119934,160,6.5,Asia/Rangoon,airport,OurAirports
3046,Yangon International Airport,Yangon,Burma,RGN,VYYY,16.90730095,96.1332016,109,6.5,Asia/Rangoon,airport,OurAirports
3047,Hasanuddin International Airport,Ujung Pandang,Indonesia,UPG,WAAA,-5.061629772,119.5540009,47,8,Asia/Makassar,airport,OurAirports
3048,Frans Kaisiepo Airport,Biak,Indonesia,BIK,WABB,-1.190019965,136.1080017,46,9,Asia/Jayapura,airport,OurAirports
3049,Nabire Airport,Nabire,Indonesia,NBX,WABI,-3.36818,135.496002,20,9,Asia/Jayapura,airport,OurAirports
3050,Moses Kilangin Airport,Timika,Indonesia,TIM,WABP,-4.528279781,136.8869934,103,9,Asia/Jayapura,airport,OurAirports
3051,Sentani International Airport,Jayapura,Indonesia,DJJ,WAJJ,-2.576950073,140.5160065,289,9,Asia/Jayapura,airport,OurAirports
3052,Wamena Airport,Wamena,Indonesia,WMX,WAJW,-4.10251,138.957001,5085,9,Asia/Jayapura,airport,OurAirports
3053,Mopah Airport,Merauke,Indonesia,MKQ,WAKK,-8.520290375,140.4179993,10,9,Asia/Jayapura,airport,OurAirports
3054,Jalaluddin Airport,Gorontalo,Indonesia,GTO,WAMG,0.637118995,122.8499985,105,8,Asia/Makassar,airport,OurAirports
3055,Mutiara Airport,Palu,Indonesia,PLW,WAML,-0.918542027,119.9100037,284,8,Asia/Makassar,airport,OurAirports
3056,Sam Ratulangi Airport,Manado,Indonesia,MDC,WAMM,1.54926002,124.9260025,264,8,Asia/Makassar,airport,OurAirports
3057,Kasiguncu Airport,Poso,Indonesia,PSJ,WAMP,-1.416749954,120.6579971,174,8,Asia/Makassar,airport,OurAirports
3058,Pitu Airport,Morotai Island,Indonesia,OTI,WAMR,2.04598999,128.3249969,49,9,Asia/Jayapura,airport,OurAirports
3059,Sultan Khairun Babullah Airport,Ternate,Indonesia,TTE,WAMT,0.831413984,127.3809967,49,9,Asia/Jayapura,airport,OurAirports
3060,Syukuran Aminuddin Amir Airport,Luwuk,Indonesia,LUW,WAMW,-1.03892,122.772003,56,8,Asia/Makassar,airport,OurAirports
3061,"Pattimura Airport, Ambon",Ambon,Indonesia,AMQ,WAPP,-3.710259914,128.0890045,33,9,Asia/Jayapura,airport,OurAirports
3062,Fakfak Airport,Fak Fak,Indonesia,FKQ,WASF,-2.920190096,132.2669983,462,9,Asia/Jayapura,airport,OurAirports
3063,Kaimana Airport,Kaimana,Indonesia,KNG,WASK,-3.644520044,133.6959991,19,9,Asia/Jayapura,airport,OurAirports
3064,Babo Airport,Babo,Indonesia,BXB,WASO,-2.532239914,133.4389954,10,9,Asia/Jayapura,airport,OurAirports
3065,Rendani Airport,Manokwari,Indonesia,MKW,WASR,-0.891833007,134.048996,23,9,Asia/Jayapura,airport,OurAirports
3066,Dominique Edward Osok Airport,Sorong,Indonesia,SOQ,WAXX,-0.894,131.287,10,9,Asia/Jayapura,airport,OurAirports
3067,Bintulu Airport,Bintulu,Malaysia,BTU,WBGB,3.123850107,113.0199966,74,8,Asia/Kuala_Lumpur,airport,OurAirports
3068,Kuching International Airport,Kuching,Malaysia,KCH,WBGG,1.484699965,110.3470001,89,8,Asia/Kuala_Lumpur,airport,OurAirports
3069,Limbang Airport,Limbang,Malaysia,LMN,WBGJ,4.808300018,115.0100021,14,8,Asia/Kuala_Lumpur,airport,OurAirports
3070,Marudi Airport,Marudi,Malaysia,MUR,WBGM,4.178979874,114.3290024,103,8,Asia/Kuala_Lumpur,airport,OurAirports
3071,Miri Airport,Miri,Malaysia,MYY,WBGR,4.32201004,113.9869995,59,8,Asia/Kuala_Lumpur,airport,OurAirports
3072,Sibu Airport,Sibu,Malaysia,SBW,WBGS,2.261600018,111.9850006,122,8,Asia/Kuala_Lumpur,airport,OurAirports
3073,Lahad Datu Airport,Lahad Datu,Malaysia,LDU,WBKD,5.032249928,118.3239975,45,8,Asia/Kuala_Lumpur,airport,OurAirports
3074,Kota Kinabalu International Airport,Kota Kinabalu,Malaysia,BKI,WBKK,5.937210083,116.0510025,10,8,Asia/Kuala_Lumpur,airport,OurAirports
3075,Labuan Airport,Labuan,Malaysia,LBU,WBKL,5.300680161,115.25,101,8,Asia/Kuala_Lumpur,airport,OurAirports
3076,Tawau Airport,Tawau,Malaysia,TWU,WBKW,4.320159912,118.1279984,57,8,Asia/Kuala_Lumpur,airport,OurAirports
3077,Brunei International Airport,Bandar Seri Begawan,Brunei,BWN,WBSB,4.944200039,114.9280014,73,8,Asia/Brunei,airport,OurAirports
3078,Sultan Syarif Kasim Ii (Simpang Tiga) Airport,Pekanbaru,Indonesia,PKU,WIBB,0.460786015,101.4449997,102,7,Asia/Jakarta,airport,OurAirports
3079,Pinang Kampai Airport,Dumai,Indonesia,DUM,WIBD,1.60919,101.433998,55,7,Asia/Jakarta,airport,OurAirports
3080,Soekarno-Hatta International Airport,Jakarta,Indonesia,CGK,WIII,-6.12556982,106.6559982,34,7,Asia/Jakarta,airport,OurAirports
3081,Binaka Airport,Gunung Sitoli,Indonesia,GNS,WIMB,1.16638,97.704697,20,7,Asia/Jakarta,airport,OurAirports
3082,Aek Godang Airport,Padang Sidempuan,Indonesia,AEG,WIME,1.4001,99.430496,922,7,Asia/Jakarta,airport,OurAirports
3083,Minangkabau International Airport,Padang,Indonesia,PDG,WIPT,-0.786917,100.280998,18,7,Asia/Jakarta,airport,OurAirports
3084,Soewondo Air Force Base,Medan,Indonesia,MES,WIMK,3.559167,98.671111,114,7,Asia/Jakarta,airport,OurAirports
3085,Dr Ferdinand Lumban Tobing Airport,Sibolga,Indonesia,FLZ,WIMS,1.55594,98.888901,33,7,Asia/Jakarta,airport,OurAirports
3086,Nanga Pinoh Airport,Nangapinoh,Indonesia,NPO,WIOG,-0.348868996,111.7480011,123,7,Asia/Jakarta,airport,OurAirports
3087,Ketapang(Rahadi Usman) Airport,Ketapang,Indonesia,KTG,WIOK,-1.816640019,109.9629974,46,7,Asia/Jakarta,airport,OurAirports
3088,Supadio Airport,Pontianak,Indonesia,PNK,WIOO,-0.150711,109.4039993,10,7,Asia/Jakarta,airport,OurAirports
3089,Sultan Thaha Airport,Jambi,Indonesia,DJB,WIPA,-1.638020039,103.6439972,82,7,Asia/Jakarta,airport,OurAirports
3090,Fatmawati Soekarno Airport,Bengkulu,Indonesia,BKS,WIPL,-3.8637,102.338997,50,7,Asia/Jakarta,airport,OurAirports
3091,Sultan Mahmud Badaruddin II Airport,Palembang,Indonesia,PLM,WIPP,-2.898250103,104.6999969,49,7,Asia/Jakarta,airport,OurAirports
3092,Japura Airport,Rengat,Indonesia,RGT,WIPR,-0.352807999,102.3349991,62,7,Asia/Jakarta,airport,OurAirports
3093,Lhok Sukon Airport,Lhok Sukon,Indonesia,LSX,WITL,5.069509983,97.25920105,28,7,Asia/Jakarta,airport,OurAirports
3094,Sultan Iskandar Muda International Airport,Banda Aceh,Indonesia,BTJ,WITT,5.522872024,95.42063713,65,7,Asia/Jakarta,airport,OurAirports
3095,Kluang Airport,Kluang,Malaysia,\N,WMAP,2.041389942,103.3069992,150,8,Asia/Kuala_Lumpur,airport,OurAirports
3096,Sultan Abdul Halim Airport,Alor Setar,Malaysia,AOR,WMKA,6.189670086,100.3980026,15,8,Asia/Kuala_Lumpur,airport,OurAirports
3097,Butterworth Airport,Butterworth,Malaysia,BWH,WMKB,5.465919971,100.3909988,11,8,Asia/Kuala_Lumpur,airport,OurAirports
3098,Sultan Ismail Petra Airport,Kota Bahru,Malaysia,KBR,WMKC,6.16685009,102.2929993,16,8,Asia/Kuala_Lumpur,airport,OurAirports
3099,Kuantan Airport,Kuantan,Malaysia,KUA,WMKD,3.77538991,103.2089996,58,8,Asia/Kuala_Lumpur,airport,OurAirports
3100,Kerteh Airport,Kerteh,Malaysia,KTE,WMKE,4.537220001,103.427002,18,8,Asia/Kuala_Lumpur,airport,OurAirports
3101,Simpang Airport,Simpang,Malaysia,\N,WMKF,3.11225009,101.7030029,111,8,Asia/Kuala_Lumpur,airport,OurAirports
3102,Sultan Azlan Shah Airport,Ipoh,Malaysia,IPH,WMKI,4.567969799,101.0920029,130,8,Asia/Kuala_Lumpur,airport,OurAirports
3103,Senai International Airport,Johor Bahru,Malaysia,JHB,WMKJ,1.64131,103.669998,135,8,Asia/Kuala_Lumpur,airport,OurAirports
3104,Kuala Lumpur International Airport,Kuala Lumpur,Malaysia,KUL,WMKK,2.745579958,101.7099991,69,8,Asia/Kuala_Lumpur,airport,OurAirports
3105,Langkawi International Airport,Langkawi,Malaysia,LGK,WMKL,6.329730034,99.72869873,29,8,Asia/Kuala_Lumpur,airport,OurAirports
3106,Malacca Airport,Malacca,Malaysia,MKZ,WMKM,2.263360024,102.2519989,35,8,Asia/Kuala_Lumpur,airport,OurAirports
3107,Sultan Mahmud Airport,Kuala Terengganu,Malaysia,TGG,WMKN,5.382639885,103.1029968,21,8,Asia/Kuala_Lumpur,airport,OurAirports
3108,Penang International Airport,Penang,Malaysia,PEN,WMKP,5.297140121,100.2770004,11,8,Asia/Kuala_Lumpur,airport,OurAirports
3109,Suai Airport,Suai,East Timor,UAI,WPDB,-9.303310394,125.2870026,96,9,Asia/Dili,airport,OurAirports
3110,Presidente Nicolau Lobato International Airport,Dili,East Timor,DIL,WPDL,-8.54640007,125.526001,154,9,Asia/Dili,airport,OurAirports
3111,Cakung Airport,Baucau,East Timor,BCH,WPEC,-8.489029884,126.401001,1771,9,Asia/Dili,airport,OurAirports
3112,Sembawang Air Base,Sembawang,Singapore,\N,WSAG,1.425259948,103.8130035,86,8,Asia/Singapore,airport,OurAirports
3113,Paya Lebar Air Base,Paya Lebar,Singapore,QPG,WSAP,1.360419989,103.9100037,65,8,Asia/Singapore,airport,OurAirports
3114,Tengah Air Base,Tengah,Singapore,TGA,WSAT,1.38725996,103.7089996,50,8,Asia/Singapore,airport,OurAirports
3115,Seletar Airport,Singapore,Singapore,XSP,WSSL,1.416949987,103.8679962,36,8,Asia/Singapore,airport,OurAirports
3116,Singapore Changi Airport,Singapore,Singapore,SIN,WSSS,1.35019,103.994003,22,8,Asia/Singapore,airport,OurAirports
3117,Brisbane Archerfield Airport,Brisbane,Australia,ACF,YBAF,-27.57029915,153.0079956,63,10,Australia/Brisbane,airport,OurAirports
3118,Northern Peninsula Airport,Amberley,Australia,ABM,YBAM,-10.9508,142.459,34,10,Australia/Brisbane,airport,OurAirports
3119,Alice Springs Airport,Alice Springs,Australia,ASP,YBAS,-23.80669975,133.9019928,1789,9.5,Australia/Darwin,airport,OurAirports
3120,Brisbane International Airport,Brisbane,Australia,BNE,YBBN,-27.38419914,153.1170044,13,10,Australia/Brisbane,airport,OurAirports
3121,Gold Coast Airport,Coolangatta,Australia,OOL,YBCG,-28.1644001,153.5050049,21,10,Australia/Brisbane,airport,OurAirports
3122,Cairns International Airport,Cairns,Australia,CNS,YBCS,-16.88579941,145.7550049,10,10,Australia/Brisbane,airport,OurAirports
3123,Charleville Airport,Charlieville,Australia,CTL,YBCV,-26.41329956,146.2619934,1003,10,Australia/Brisbane,airport,OurAirports
3124,Mount Isa Airport,Mount Isa,Australia,ISA,YBMA,-20.66390038,139.4889984,1121,10,Australia/Brisbane,airport,OurAirports
3125,Sunshine Coast Airport,Maroochydore,Australia,MCY,YBMC,-26.6033,153.091003,15,10,Australia/Brisbane,airport,OurAirports
3126,Mackay Airport,Mackay,Australia,MKY,YBMK,-21.17169952,149.1799927,19,10,Australia/Brisbane,airport,OurAirports
3127,Proserpine Whitsunday Coast Airport,Prosserpine,Australia,PPP,YBPN,-20.49500084,148.552002,82,10,Australia/Brisbane,airport,OurAirports
3128,Rockhampton Airport,Rockhampton,Australia,ROK,YBRK,-23.38190079,150.4750061,34,10,Australia/Brisbane,airport,OurAirports
3129,Townsville Airport,Townsville,Australia,TSV,YBTL,-19.25250053,146.7649994,18,10,Australia/Brisbane,airport,OurAirports
3130,Weipa Airport,Weipa,Australia,WEI,YBWP,-12.67860031,141.9250031,63,10,Australia/Brisbane,airport,OurAirports
3131,Avalon Airport,Avalon,Australia,AVV,YMAV,-38.039398,144.468994,35,10,Australia/Hobart,airport,OurAirports
3132,Albury Airport,Albury,Australia,ABX,YMAY,-36.06779861,146.9579926,539,10,Australia/Sydney,airport,OurAirports
3133,Melbourne Essendon Airport,Melbourne,Australia,MEB,YMEN,-37.7281,144.901993,282,10,Australia/Hobart,airport,OurAirports
3134,RAAF Base East Sale,East Sale,Australia,\N,YMES,-38.09889984,147.1490021,23,10,Australia/Hobart,airport,OurAirports
3135,Hobart International Airport,Hobart,Australia,HBA,YMHB,-42.83610153,147.5099945,13,10,Australia/Melbourne,airport,OurAirports
3136,Launceston Airport,Launceston,Australia,LST,YMLT,-41.54529953,147.2140045,562,10,Australia/Melbourne,airport,OurAirports
3137,Melbourne Moorabbin Airport,Melbourne,Australia,MBW,YMMB,-37.97579956,145.102005,50,10,Australia/Hobart,airport,OurAirports
3138,Melbourne International Airport,Melbourne,Australia,MEL,YMML,-37.673302,144.843002,434,10,Australia/Hobart,airport,OurAirports
3139,"RAAF Williams, Point Cook Base",Point Cook,Australia,\N,YMPC,-37.932201,144.753006,14,10,Australia/Hobart,airport,OurAirports
3140,Adelaide International Airport,Adelaide,Australia,ADL,YPAD,-34.945,138.531006,20,9.5,Australia/Adelaide,airport,OurAirports
3141,RAAF Base Edinburgh,Edinburgh,Australia,\N,YPED,-34.70249939,138.6210022,67,9.5,Australia/Adelaide,airport,OurAirports
3142,Perth Jandakot Airport,Perth,Australia,JAD,YPJT,-32.09749985,115.8809967,99,8,Australia/Perth,airport,OurAirports
3143,Karratha Airport,Karratha,Australia,KTA,YPKA,-20.71220016,116.7730026,29,8,Australia/Perth,airport,OurAirports
3144,Kalgoorlie Boulder Airport,Kalgoorlie,Australia,KGI,YPKG,-30.7894001,121.461998,1203,8,Australia/Perth,airport,OurAirports
3145,Kununurra Airport,Kununurra,Australia,KNX,YPKU,-15.77810001,128.7079926,145,8,Australia/Perth,airport,OurAirports
3146,Learmonth Airport,Learmonth,Australia,LEA,YPLM,-22.23559952,114.0889969,19,8,Australia/Perth,airport,OurAirports
3147,Port Hedland International Airport,Port Hedland,Australia,PHE,YPPD,-20.37779999,118.6259995,33,8,Australia/Perth,airport,OurAirports
3148,Adelaide Parafield Airport,Adelaide,Australia,\N,YPPF,-34.79330063,138.6329956,57,9.5,Australia/Adelaide,airport,OurAirports
3149,Perth International Airport,Perth,Australia,PER,YPPH,-31.94029999,115.9670029,67,8,Australia/Perth,airport,OurAirports
3150,Woomera Airfield,Woomera,Australia,UMR,YPWR,-31.14419937,136.8170013,548,9.5,Australia/Adelaide,airport,OurAirports
3151,Christmas Island Airport,Christmas Island,Christmas Island,XCH,YPXM,-10.45059967,105.6900024,916,7,Indian/Christmas,airport,OurAirports
3152,Sydney Bankstown Airport,Sydney,Australia,BWU,YSBK,-33.92440033,150.9880066,29,10,Australia/Sydney,airport,OurAirports
3153,Canberra International Airport,Canberra,Australia,CBR,YSCB,-35.30690002,149.1950073,1886,10,Australia/Sydney,airport,OurAirports
3154,Coffs Harbour Airport,Coff's Harbour,Australia,CFS,YSCH,-30.32060051,153.1159973,18,10,Australia/Sydney,airport,OurAirports
3155,Camden Airport,Camden,Australia,CDU,YSCN,-34.04029846,150.6869965,230,10,Australia/Sydney,airport,OurAirports
3156,Dubbo City Regional Airport,Dubbo,Australia,DBO,YSDU,-32.21670151,148.5749969,935,10,Australia/Sydney,airport,OurAirports
3157,Norfolk Island International Airport,Norfolk Island,Norfolk Island,NLK,YSNF,-29.04159927,167.9389954,371,11,Pacific/Norfolk,airport,OurAirports
3158,RAAF Base Richmond,Richmond,Australia,XRH,YSRI,-33.600601,150.781006,67,10,Australia/Sydney,airport,OurAirports
3159,Sydney Kingsford Smith International Airport,Sydney,Australia,SYD,YSSY,-33.94609833,151.177002,21,10,Australia/Sydney,airport,OurAirports
3160,Tamworth Airport,Tamworth,Australia,TMW,YSTW,-31.08390045,150.8470001,1334,10,Australia/Sydney,airport,OurAirports
3161,Wagga Wagga City Airport,Wagga Wagga,Australia,WGA,YSWG,-35.16529846,147.4660034,724,10,Australia/Sydney,airport,OurAirports
3162,Beijing Capital International Airport,Beijing,China,PEK,ZBAA,40.08010101,116.5849991,116,8,Asia/Shanghai,airport,OurAirports
3163,Dongshan Airport,Hailar,China,HLD,ZBLA,49.20500183,119.8249969,2169,8,Asia/Shanghai,airport,OurAirports
3164,Tianjin Binhai International Airport,Tianjin,China,TSN,ZBTJ,39.12440109,117.3460007,10,8,Asia/Shanghai,airport,OurAirports
3165,Taiyuan Wusu Airport,Taiyuan,China,TYN,ZBYN,37.74689865,112.6279984,2575,8,Asia/Shanghai,airport,OurAirports
3166,Guangzhou Baiyun International Airport,Guangzhou,China,CAN,ZGGG,23.39240074,113.2990036,50,8,Asia/Shanghai,airport,OurAirports
3167,Changsha Huanghua International Airport,Changcha,China,CSX,ZGHA,28.18919945,113.2200012,217,8,Asia/Shanghai,airport,OurAirports
3168,Guilin Liangjiang International Airport,Guilin,China,KWL,ZGKL,25.21809959,110.0390015,570,8,Asia/Shanghai,airport,OurAirports
3169,Nanning Wuxu Airport,Nanning,China,NNG,ZGNN,22.60829926,108.1719971,421,8,Asia/Shanghai,airport,OurAirports
3170,Shenzhen Bao'an International Airport,Shenzhen,China,SZX,ZGSZ,22.63929939,113.810997,13,8,Asia/Shanghai,airport,OurAirports
3171,Zhengzhou Xinzheng International Airport,Zhengzhou,China,CGO,ZHCC,34.5196991,113.8410034,495,8,Asia/Shanghai,airport,OurAirports
3172,Wuhan Tianhe International Airport,Wuhan,China,WUH,ZHHH,30.7838,114.208,113,8,Asia/Shanghai,airport,OurAirports
3173,Pyongyang Sunan International Airport,Pyongyang,North Korea,FNJ,ZKPY,39.224098,125.669998,117,8.5,Asia/Pyongyang,airport,OurAirports
3174,Lanzhou Zhongchuan Airport,Lanzhou,China,LHW,ZLLL,36.51520157,103.6200027,6388,8,Asia/Shanghai,airport,OurAirports
3175,Xi'an Xianyang International Airport,Xi'an,China,XIY,ZLXY,34.447102,108.751999,1572,8,Asia/Shanghai,airport,OurAirports
3176,Chinggis Khaan International Airport,Ulan Bator,Mongolia,ULN,ZMUB,47.843102,106.766998,4364,8,Asia/Ulaanbaatar,airport,OurAirports
3177,Xishuangbanna Gasa Airport,Jinghonggasa,China,JHG,ZPJH,21.97389984,100.7600021,1815,8,Asia/Shanghai,airport,OurAirports
3178,Kunming Changshui International Airport,Kunming,China,KMG,ZPPP,25.1019444,102.9291667,6903,8,Asia/Shanghai,airport,OurAirports
3179,Xiamen Gaoqi International Airport,Xiamen,China,XMN,ZSAM,24.54400063,118.1279984,59,8,Asia/Shanghai,airport,OurAirports
3180,Nanchang Changbei International Airport,Nanchang,China,KHN,ZSCN,28.86499977,115.9000015,143,8,Asia/Shanghai,airport,OurAirports
3181,Fuzhou Changle International Airport,Fuzhou,China,FOC,ZSFZ,25.93510056,119.663002,46,8,Asia/Shanghai,airport,OurAirports
3182,Hangzhou Xiaoshan International Airport,Hangzhou,China,HGH,ZSHC,30.22949982,120.4339981,23,8,Asia/Shanghai,airport,OurAirports
3183,Ningbo Lishe International Airport,Ninbo,China,NGB,ZSNB,29.82670021,121.461998,13,8,Asia/Shanghai,airport,OurAirports
3184,Nanjing Lukou Airport,Nanjing,China,NKG,ZSNJ,31.74200058,118.8619995,49,8,Asia/Shanghai,airport,OurAirports
3185,Hefei Luogang International Airport,Hefei,China,HFE,ZSOF,31.78000069,117.2979965,108,8,Asia/Shanghai,airport,OurAirports
3186,Liuting Airport,Qingdao,China,TAO,ZSQD,36.26610184,120.3740005,33,8,Asia/Shanghai,airport,OurAirports
3187,Shanghai Hongqiao International Airport,Shanghai,China,SHA,ZSSS,31.19790077,121.3359985,10,8,Asia/Shanghai,airport,OurAirports
3188,Yantai Laishan Airport,Yantai,China,YNT,ZSYT,37.40169907,121.3720016,59,8,Asia/Shanghai,airport,OurAirports
3189,Chongqing Jiangbei International Airport,Chongqing,China,CKG,ZUCK,29.71920013,106.6419983,1365,8,Asia/Shanghai,airport,OurAirports
3190,Longdongbao Airport,Guiyang,China,KWE,ZUGY,26.53849983,106.8010025,3736,8,Asia/Shanghai,airport,OurAirports
3191,Chengdu Shuangliu International Airport,Chengdu,China,CTU,ZUUU,30.57850075,103.9469986,1625,8,Asia/Shanghai,airport,OurAirports
3192,Xichang Qingshan Airport,Xichang,China,XIC,ZUXC,27.9890995,102.1839981,5112,8,Asia/Shanghai,airport,OurAirports
3193,Kashgar Airport,Kashi,China,KHG,ZWSH,39.54290009,76.01999664,4529,8,Asia/Shanghai,airport,OurAirports
3194,Hotan Airport,Hotan,China,HTN,ZWTN,37.03850174,79.86489868,4672,8,Asia/Shanghai,airport,OurAirports
3195,Ürümqi Diwopu International Airport,Urumqi,China,URC,ZWWW,43.90710068,87.47419739,2125,8,Asia/Shanghai,airport,OurAirports
3196,Taiping Airport,Harbin,China,HRB,ZYHB,45.62340164,126.25,457,8,Asia/Shanghai,airport,OurAirports
